Type,Price/m,Bedrooms,Location,Area,URL
boarding_house,K800,1,,Lusaka | levy_area,https://sakilahomes.com/post/215/boarding-house-levy-area-k800/
boarding_house,K1200,1,,Lusaka | unza area,https://sakilahomes.com/post/216/boarding-house-unza-area-k1200/
Flat,K7500,4,,Lusaka | salama park,https://sakilahomes.com/post/130/4-bedroomssalama-park-k7500/
Flat,K5500,3,,Lusaka | salama park,https://sakilahomes.com/post/131/3-bedrooms-salama-park-k5500/
house,K3000,1,,Lusaka | kamwala south,https://sakilahomes.com/post/132/1-bedroomkamwala-south-k3000/
Flat,K5000,2,,Lusaka | chalala,https://sakilahomes.com/post/133/2-bedroomschalala-k5000/
house,K7000,3,,Lusaka | olympia,https://sakilahomes.com/post/134/3-bedrooms-olympia-k7000/
Flat,K4000,2,,Lusaka | meanwood mutumbi,https://sakilahomes.com/post/135/2-bedrooms-meanwood-mutumbi-k4000/
Flat,K2700,1,,Lusaka | chalala,https://sakilahomes.com/post/136/1-bedroomchalala-k2700/
house,K12000,4,,Lusaka | salama park,https://sakilahomes.com/post/137/4-bedrooms-salama-park-k12000/
Flat,K5000,2,,Lusaka | chalala,https://sakilahomes.com/post/138/2-bedrooms-chalala-k5000/
Flat,K2000,1,,Lusaka | mutendere,https://sakilahomes.com/post/139/1-bedroommutendele-k2000/
Flat,K4500,2,,Lusaka | new kasama,https://sakilahomes.com/post/142/2-bedrooms-new-kasama-k4500/
Flat,K5000,2,,Lusaka | meanwood mutumbi,https://sakilahomes.com/post/143/2-bedrooms-meanwood-mutumbi-k5000/
house,K5000,2,,Lusaka | meanwood ndeke,https://sakilahomes.com/post/145/2-bedrooms-meanwood-ndeke-k5000/
Flat,K3000,1,,Lusaka | chalala,https://sakilahomes.com/post/146/1-bedroom-chalala-k3000/
Flat,K4000,1,,Lusaka | waterfall,https://sakilahomes.com/post/147/1-bedroom-waterfalls-k4000/
house,K18000,2,,Lusaka | ibex hill,https://sakilahomes.com/post/148/2-bedroom-ibex-hill-k18000/
lodge,K565,1,,Siavonga | siavonga all areas,https://sakilahomes.com/post/70/lodge-oasis-apartment-start-from-k565/
lodge,K650,1,,Livingstone | livingstone all areas,https://sakilahomes.com/post/72/guest-housefawlty-towers-backpackers-from-k650/
Flat,K3500,1,,Lusaka | kalundu,https://sakilahomes.com/post/75/1-bedroom-kalundu-k3500/
Office Space,K2000,1,,Lusaka | munali,https://sakilahomes.com/post/76/office-spaces-munali-area--from-k2000/
Flat,K4000,3,,Lusaka | chalala,https://sakilahomes.com/post/77/3-bedroom-chalala-k4000/
Flat,K4600,2,,Lusaka | chalala,https://sakilahomes.com/post/78/2-bedroom-chalala-k4200/
house,K5000,3,,Lusaka | meanwood ndeke,https://sakilahomes.com/post/79/3-bedroom-meanhood-k5000/
Flat,K6000,2,,Lusaka | salama park,https://sakilahomes.com/post/80/2-bedroom-salama-park-k6000/
Flat,K4000,2,,Lusaka | kabulonga,https://sakilahomes.com/post/81/2-bedrooms-kabulonga-k4000/
Flat,K4500,3,,Lusaka | new kasama,https://sakilahomes.com/post/82/3-bedroom-new-kasama-k4500/
house,K6500000,4,,Lusaka | new kasama,https://sakilahomes.com/post/83/house-for-sale-new-kasama-k6.5-million/
Flat,K3500,2,,Lusaka | meanwood ndeke,https://sakilahomes.com/post/85/2-bedroom-meanwood-k3500/
Flat,K3400,1,,Lusaka | roma,https://sakilahomes.com/post/86/1-bedroom-roma-k3400/
boarding house,K1000,1,,Lusaka | unza area,https://sakilahomes.com/post/87/boarding-house-unza-area-k1000/
boarding_house,K1500,1,,Lusaka | roma,https://sakilahomes.com/post/90/boarding-house-roma-k1500/
Flat,K4000,3,,Lusaka | meanwood ndeke,https://sakilahomes.com/post/91/3-bedroommeanwood-ndeke-airportk4000/
lodge,K220,1,,Livingstone | town area,https://sakilahomes.com/post/52/1-room-self-contained-220/
house,K7000,3,,Lusaka | new kasama,https://sakilahomes.com/post/64/3-bedroom-new-kasama-k7000/
Flat,K3500,2,,Lusaka | chalala,https://sakilahomes.com/post/65/2-bedrooms-chalala-k3500/
house,K4000,1,,Lusaka | kamwala south,https://sakilahomes.com/post/67/3-bedroom-kamwala-south-k4000/
hotel,K2640,1,,Siavonga | siavonga all areas,https://sakilahomes.com/post/68/hotel-kariba-inn-start-from-k2640/
lodge,K1739,1,,Siavonga | siavonga all areas,https://sakilahomes.com/post/69/lodge-lake-safari-start-from-k1739/
house,K5000,3,,Lusaka | meanwood ndeke,https://sakilahomes.com/post/92/3-bedroommeanwood-ndeke-k5000/
Flat,K2000,1,,Lusaka | chalala,https://sakilahomes.com/post/94/1-bedroom-chalala-k2000/
Flat,K17000,3,,Lusaka | olympia,https://sakilahomes.com/post/95/3-bedroom-olympia-k17000/
house,K3500,2,,Lusaka | libala-south,https://sakilahomes.com/post/96/2-bedrooms-libala-south-k3500/
Flat,K3500,2,,Lusaka | chalala,https://sakilahomes.com/post/97/2-bedroom-chalala-k3500/
house,K4000,2,,Lusaka | roma,https://sakilahomes.com/post/98/2-bedroomsroma-k4000/
Flat,K5000,2,,Lusaka | olympia,https://sakilahomes.com/post/99/2-bedroomsolympia-k5000/
Flat,K4000,2,,Lusaka | roma,https://sakilahomes.com/post/100/2-bedrooms-k4000/
Flat,K7500,2,,Lusaka | ibex hill,https://sakilahomes.com/post/102/2-bedroomsibex-hill-k7500/
house,K3800,3,,Lusaka | meanwood mutumbi,https://sakilahomes.com/post/103/3-bedroomsmeanwood-mutumbi-k3800/
Flat,K6000,3,,Lusaka | ibex hill,https://sakilahomes.com/post/104/3-bedroomibex-hill-k6000/
Flat,K4500,2,,Lusaka | meanwood mutumbi,https://sakilahomes.com/post/105/2-bedroomsmeanwood-mutumbi-k4500/
Flat,K10000,2,,Lusaka | olympia,https://sakilahomes.com/post/106/2-bedrooms-olympia-k10000/
house,K4500,2,,Lusaka | chalala,https://sakilahomes.com/post/107/2-bedroomschalala-k4500/
house,K6000,3,,Lusaka | chalala,https://sakilahomes.com/post/108/3-bedroomschalala-k6000/
house,K950,1,,Lusaka | kamwala south,https://sakilahomes.com/post/109/1-roomkamwala-south-k950/
house,K15000,4,,Lusaka | woodlands,https://sakilahomes.com/post/110/4-bedrooms-woodlands-k15000/
Flat,K3000,2,,Lusaka | meanwood mutumbi,https://sakilahomes.com/post/111/2-bedroomsmeanwood-mutumbi-k3000/
house,K8500,3,,Lusaka | ibex hill,https://sakilahomes.com/post/112/3-bedrooms-ibex-hill-k8500/
house,K5000,3,,Lusaka | meanwood mutumbi,https://sakilahomes.com/post/113/3-bedroomsmeanwood-mutumbi-k5000/
house,K6500,3,,Lusaka | chalala,https://sakilahomes.com/post/114/3-bedrooms-chalala-k6500/
Flat,K4200,3,,Lusaka | chalala,https://sakilahomes.com/post/115/3-bedrooms-chalala-k4200/
house,K8000,3,,Lusaka | woodlands,https://sakilahomes.com/post/116/3-bedrooms-woodlands-k8000/
house,K3500,3,,Lusaka | Cheston,https://sakilahomes.com/post/117/3-bedrooms-cheston-k3500/
Flat,K4500,2,,Lusaka | woodlands,https://sakilahomes.com/post/118/2-bedrooms-woodlands-k4500/
Flat,K1800,1,,Lusaka | woodlands,https://sakilahomes.com/post/119/1-bedroomwoodlands-k1800/
house,K5750,2,,Lusaka | woodlands,https://sakilahomes.com/post/120/2-bedrooms-woodlands-k5750/
house,K15000,4,,Lusaka | ibex hill,https://sakilahomes.com/post/121/4-bedrooms-ibex-hill-k15000/
house,K5000,2,,Lusaka | chalala,https://sakilahomes.com/post/122/2-bedrooms-chalala-k5000/
Flat,K9000,3,,Lusaka | ibex hill,https://sakilahomes.com/post/123/3-bedrooms-ibex-hills-k9000/
Flat,K5000,2,,Lusaka | chalala,https://sakilahomes.com/post/124/2-bedrooms-chalala-k5000/
Flat,K5500,3,,Lusaka | salama park,https://sakilahomes.com/post/125/3-bedrooms-salama-park-k5500/
Flat,K5000,2,,Lusaka | new kasama,https://sakilahomes.com/post/126/2-bedrooms-new-kasama-k5000/
Flat,K3500,3,,Lusaka | meanwood ndeke,https://sakilahomes.com/post/128/3-bedroomsmeanwood-ndeke-k3500/
house,K22000,3,,Lusaka | kalundu,https://sakilahomes.com/post/149/3-bedroomskalundu-k22000/
Flat,K25000,2,,Lusaka | ibex hill,https://sakilahomes.com/post/150/2-bedrooms-ibex-hill-k25000/
house,K2500,2,,Lusaka | kabwata,https://sakilahomes.com/post/151/2-bedrooms-kabwata-k2500/
house,K4000,2,,Lusaka | waterfall,https://sakilahomes.com/post/152/2-bedrooms-waterfall-k4000/
house,K9000,3,,Lusaka | new kasama,https://sakilahomes.com/post/153/2-bedroomsnew-kasama-k9000/
house,K12500,3,,Lusaka | chalala,https://sakilahomes.com/post/154/3-bedroomschalala-k12500/
Flat,K3500,2,,Lusaka | libala-south,https://sakilahomes.com/post/155/2-bedrooms-libala-south-k3500/
Flat,K15000,3,,Lusaka | roma,https://sakilahomes.com/post/156/3-bedrooms-roma-k15000/
Flat,K7000,3,,Lusaka | woodlands,https://sakilahomes.com/post/157/3-bedroomswoodland-k7000/
lodge,K455,1,,Lusaka | northgates,https://sakilahomes.com/post/158/lodge-aceh-executive-lodge-start-from-k455/
house,K1700,1,,Lusaka | kamwala south,https://sakilahomes.com/post/159/1-bedroomkamwala-south-k1700/
Flat,K3500,1,,Lusaka | woodlands,https://sakilahomes.com/post/161/1-bedroom-woodlands-k3500/
house,K5500,3,,Lusaka | meanwood ndeke,https://sakilahomes.com/post/162/3-bedroomsmeanwood-ndeke-k5500/
house,K5500,3,,Lusaka | chalala,https://sakilahomes.com/post/163/3-bedroomschalala-k5500/
house,K2700,2,,Lusaka | mutendere,https://sakilahomes.com/post/164/2-bedrooms-mutendere-k2700/
house,K4000,3,,Lusaka | woodlands,https://sakilahomes.com/post/165/3-bedroomswoodlands-k4000/
Flat,K4000,2,,Lusaka | libala-south,https://sakilahomes.com/post/166/2-bedroomslibala-south-k4000/
house,K5000,2,,Lusaka | ibex hill,https://sakilahomes.com/post/167/2-bedroomsibex-hill-k5000/
Flat,K7000,2,,Lusaka | woodlands,https://sakilahomes.com/post/168/2-bedrooms-woodlands-k7000/
Flat,K4500,3,,Lusaka | libala-south,https://sakilahomes.com/post/169/3-bedroomslibala-south-k4500/
house,K4000,2,,Lusaka | libala-south,https://sakilahomes.com/post/170/2-bedroomslibala-south-k4000/
house,K4000,3,,Lusaka | Cheston,https://sakilahomes.com/post/171/3-bedroomscheston-k4000/
house,K6000,3,,Lusaka | chalala,https://sakilahomes.com/post/172/3-bedroomschalala-k6000/
house,K5000,3,,Lusaka | meanwood ndeke,https://sakilahomes.com/post/173/3-bedroomsmeanwood-ndeke-k5000/
Flat,K5000,2,,Lusaka | waterfall,https://sakilahomes.com/post/174/2-bedroomswaterfalls-k5000/
Flat,K4500,2,,Lusaka | new kasama,https://sakilahomes.com/post/175/2-bedroomsnew-kasama-k4500/
Flat,K3500,1,,Lusaka | libala-south,https://sakilahomes.com/post/176/1-bedroomlibala-south-k3500/
Flat,K5000,2,,Lusaka | ibex hill,https://sakilahomes.com/post/177/2-bedroomsibex-hill-k5000/
Flat,K4500,2,,Lusaka | woodlands,https://sakilahomes.com/post/178/2-bedrooms-woodlands-k4500/
house,K5000,3,,Lusaka | meanwood ndeke,https://sakilahomes.com/post/192/3-bedrooms-meanwood-k5000/
Cottage,K2800,1,,Lusaka | avondale,https://sakilahomes.com/post/193/1-bedroom-avondale-k2800/
boarding_house,K1500,1,,Lusaka | kalundu,https://sakilahomes.com/post/194/1-bedroomkalundu-k1500/
boarding_house,K700,1,,Lusaka | libala-south,https://sakilahomes.com/post/195/1-bedroomlibala-south-k700/
boarding_house,K750,1,,Lusaka | mutendere,https://sakilahomes.com/post/196/1-bedroomk750/
boarding_house,K1000,1,,Lusaka | unza area,https://sakilahomes.com/post/217/boarding-house-unza-area-k1000/
boarding_house,K1200,1,,Lusaka | levy_area,https://sakilahomes.com/post/218/boarding-house-levy-area-k1200/
boarding_house,K1150,1,,Lusaka | levy_area,https://sakilahomes.com/post/219/boarding-house-levy-area-k1150/
boarding_house,K1000,1,,Lusaka | levy_area,https://sakilahomes.com/post/220/boarding-house-levy-area-k1000/
boarding_house,K1150,1,,Lusaka | levy_area,https://sakilahomes.com/post/221/boarding-house-levy-area-k1150/
boarding_house,K700,1,,Lusaka | roma,https://sakilahomes.com/post/222/boarding-house-ngombe-area--k700/
boarding_house,K1000,1,,Lusaka | kamwala south,https://sakilahomes.com/post/223/boarding-house-kamwala-south-k1000/
boarding_house,K1500,1,,Lusaka | kabwata,https://sakilahomes.com/post/224/boarding-house-kabwata-area-k1500/
boarding_house,K1300,1,,Lusaka | kabwata,https://sakilahomes.com/post/225/boarding-house-kabwata-area-k1300/
boarding_house,K1000,1,,Lusaka | kabwata,https://sakilahomes.com/post/226/boarding-house-ridgeway-area-k/
Flat,K5800,3,,Lusaka | salama park,https://sakilahomes.com/post/227/3-bedrooms-salama-park-k5800/
boarding_house,K1000,1,,Lusaka | levy_area,https://sakilahomes.com/post/228/boarding-house-levy-area-k1000/
boarding_house,K800,1,,Lusaka | levy_area,https://sakilahomes.com/post/229/boarding-house-levy-area-k800/
boarding_house,K800,1,,Lusaka | levy_area,https://sakilahomes.com/post/230/boarding-house-levy-area-k800/
boarding_house,K1200,1,,Lusaka | unza area,https://sakilahomes.com/post/231/boarding-houseunza-area-k1200/
boarding_house,K700,1,,Lusaka | kabwata,https://sakilahomes.com/post/232/boarding-house-kabwata-k700/
boarding_house,K1000,1,,Lusaka | Northmead,https://sakilahomes.com/post/233/boarding-house-northmead-area-k1000/
boarding_house,K1000,1,,Lusaka | mass_media,https://sakilahomes.com/post/234/boarding-house-mass-media-k1000/
boarding_house,K800,1,,Lusaka | unza area,https://sakilahomes.com/post/235/boarding-house-unza-area-k800/
boarding_house,K1500,1,,Lusaka | waterfall,https://sakilahomes.com/post/236/boarding-house-waterfalls-area-k1500/
boarding_house,K880,1,,Lusaka | kabwata,https://sakilahomes.com/post/237/boarding-house-kabwata-area-k880/
boarding_house,K850,1,,Lusaka | unza area,https://sakilahomes.com/post/238/boarding-house-unza-area-k850/
boarding_house,K1000,1,,Lusaka | levy_area,https://sakilahomes.com/post/239/boarding-house-levy-area-k1000/
boarding_house,K800,1,,Lusaka | roma,https://sakilahomes.com/post/240/boarding-house-roma-area-k800/
boarding_house,K1000,1,,Lusaka | chalala,https://sakilahomes.com/post/241/boarding-house-chalala-area-k1000/
boarding_house,K1000,1,,Lusaka | unza area,https://sakilahomes.com/post/242/boarding-house-unza-area-k1000/
boarding_house,K1200,1,,Lusaka | Northmead,https://sakilahomes.com/post/243/boarding-house-northmead-area-k1200/
boarding_house,K1300,3,,Lusaka | kabwata,https://sakilahomes.com/post/244/boarding-house-kabwata-area-k1300/
boarding_house,K1500,1,,Lusaka | kabwata,https://sakilahomes.com/post/245/boarding-house-ridgeway-area-k1500/
boarding_house,K1500,1,,Lusaka | silverest,https://sakilahomes.com/post/246/boarding-house-silverest-area-k1500/
boarding_house,K1675,1,,Lusaka | silverest,https://sakilahomes.com/post/247/boarding-house-silverest-area-k1675/
boarding_house,K1500,1,,Lusaka | silverest,https://sakilahomes.com/post/248/boarding-house-silverest-area-k1500/
lodge,K421,1,,Lusaka | kabulonga,https://sakilahomes.com/post/250/lodge-winzmar-lodge-starts-from-k421/
lodge,K400,1,,Lusaka | salama park,https://sakilahomes.com/post/251/lodge-royal-shalom-lodge-starts-from-k400/
house,K3000,1,,Lusaka | chalala,https://sakilahomes.com/post/270/1-bedroom-chalala-k3000/
boarding_house,K780,1,,Lusaka | levy_area,https://sakilahomes.com/post/271/boarding-house-levy-area-k780/
house,K6000,2,,Lusaka | kabulonga,https://sakilahomes.com/post/272/2-bedrooms-kabulonga-k6000/
house,K5500,2,,Lusaka | lilayi,https://sakilahomes.com/post/273/2-bedrooms-lilayi-k5500/
house,K8000,4,,Lusaka | meanwood mutumbi,https://sakilahomes.com/post/274/4-bedrooms-meanwood-mutumbi-phase-2-k8000/
house,K5000,3,,Lusaka | lilayi,https://sakilahomes.com/post/275/3-bedrooms-lilayi--k5000/
house,K4000,2,,Lusaka | Cheston,https://sakilahomes.com/post/277/2-bedrooms-runchdale-k4000-/
house,K6500,3,,Lusaka | chalala,https://sakilahomes.com/post/278/3-bedrooms-chalala-k6500/
house,K5500,3,,Lusaka | chalala,https://sakilahomes.com/post/279/3-bedrooms-chalala-k5500/
house,K9000,2,,Lusaka | meanwood,https://sakilahomes.com/post/280/2-bedrooms-meanwood-ibex--k9000/
house,K5000,2,,Lusaka | chalala,https://sakilahomes.com/post/281/2-bedrooms-chalala-k5000/
house,K3000,2,,Lusaka | woodlands,https://sakilahomes.com/post/282/2-bedrooms-woodlands-k3000/
house,K3700,1,,Lusaka | woodlands,https://sakilahomes.com/post/283/1-bedroom-woodlands-k3700/
house,K3200,2,,Lusaka | libala-south,https://sakilahomes.com/post/284/2-bedrooms-libala-south-k3200/
boarding_house,K1000,1,,Lusaka | woodlands,https://sakilahomes.com/post/285/boarding-house-nyumba-yanga-k1000/
house,K4000,3,,Lusaka | kabwata,https://sakilahomes.com/post/286/3-bedrooms-kabwata-area-k4000/
house,K9500,3,,Lusaka | meanwood mutumbi,https://sakilahomes.com/post/287/3-bedrooms-chamber-valley-k9500/
house,K16000,3,,Lusaka | ibex hill,https://sakilahomes.com/post/288/3-bedrooms-meanwood-ibex-k16000/
house,K7500,2,,Lusaka | roma,https://sakilahomes.com/post/289/2-bedrooms-roma-k7500/
house,K10000,4,,Lusaka | libala-south,https://sakilahomes.com/post/290/4-bedrooms-libala-south-k10000/
house,K4000,2,,Lusaka | lilayi,https://sakilahomes.com/post/291/2-bedrooms-makeni-k4000/
house,K8500,3,,Lusaka | new kasama,https://sakilahomes.com/post/292/3-bedrooms-new-kasama-k8500/
house,K3000,1,,Lusaka | lilayi,https://sakilahomes.com/post/293/1-bedroom-makeni-k3000/
house,K3500,2,,Lusaka | kamwala south,https://sakilahomes.com/post/294/2-bedrooms-kamwala-south-k3500/
Flat,K3500,1,,Lusaka | kamwala south,https://sakilahomes.com/post/295/1-bedroom-kamwala-south-k3500/
Flat,K12000,3,,Lusaka | kalundu,https://sakilahomes.com/post/296/3-bedrooms-olympia-k12000/
Flat,K5000,1,,Lusaka | ibex hill,https://sakilahomes.com/post/297/1-bedroom-ibex-hill-k5000/
Flat,K6500,3,,Lusaka | salama park,https://sakilahomes.com/post/298/3-bedrooms-salama-park-k6500/
Flat,K4500,3,,Lusaka | silverest,https://sakilahomes.com/post/299/3-bedrooms-silverest-k4500/
Flat,K7100,1,,Lusaka | ibex hill,https://sakilahomes.com/post/300/2-bedrooms-ibex-hill-k7100/
Flat,K6500,3,,Lusaka | avondale,https://sakilahomes.com/post/302/3-bedrooms-avondale-k6500/
Flat,K11000,2,,Lusaka | new kasama,https://sakilahomes.com/post/303/2-bedrooms-new-kasama-k11000/
house,K15000,3,,Lusaka | ibex hill,https://sakilahomes.com/post/305/3-bedrooms-ibex-hill-k15000/
Flat,K6500,2,,Lusaka | meanwood mutumbi,https://sakilahomes.com/post/306/2-bedrooms-chamba-valley-k6500/
Flat,K7500,3,,Lusaka | lilayi,https://sakilahomes.com/post/323/3-bedrooms-makeni-k7500/
Flat,K16000,3,,Lusaka | ibex hill,https://sakilahomes.com/post/324/3-bedrooms-ibex-hill-k16000/
Flat,K4000,2,,Lusaka | roma,https://sakilahomes.com/post/325/2-bedrooms-foxdale-k4000/
house,K5000,3,,Lusaka | Cheston,https://sakilahomes.com/post/326/3-bedrooms-chelstone-k5000/
Flat,K16000,3,,Lusaka | roma,https://sakilahomes.com/post/327/3-bedrooms-roma-k16000/
Flat,K8500,3,,Lusaka | libala-south,https://sakilahomes.com/post/328/3-bedrooms-llibala-south-k8500/
Flat,K4000,2,,Lusaka | chalala,https://sakilahomes.com/post/329/2-bedrooms-chalala-k4000/
house,K5500,3,,Lusaka | lilayi,https://sakilahomes.com/post/330/3-bedrooms-makeni-k5500/
Flat,K17000,3,,Lusaka | new kasama,https://sakilahomes.com/post/331/3-bedrooms-new-kasama-k17000/
house,K12000,3,,Lusaka | meanwood mutumbi,https://sakilahomes.com/post/333/3-bedrooms-chamba-valley-k12000/
Flat,K3200,1,,Lusaka | avondale,https://sakilahomes.com/post/334/bedsitter-avondale-k3200/
house,K6000,3,,Lusaka | roma,https://sakilahomes.com/post/335/3-bedrooms-foxdale-k6000/
house,K6000,3,,Lusaka | avondale,https://sakilahomes.com/post/337/3-bedrooms-avondale-k6000/
Flat,K6500,3,,Lusaka | chalala,https://sakilahomes.com/post/338/3-bedrooms-chalala-k6500/
Flat,K4500,2,,Lusaka | ibex hill,https://sakilahomes.com/post/340/2-bedrooms-ibex-hill--k4500/
Flat,K4000,2,,Lusaka | meanwood ndeke,https://sakilahomes.com/post/341/2-bedrooms-meanwood-ndeke-k4000/
Flat,K3000,1,,Lusaka | libala-south,https://sakilahomes.com/post/342/1-bedroom-libala-south-k3000/
Flat,K15500,3,,Lusaka | lilayi,https://sakilahomes.com/post/343/3-bedrooms-makeni-k15500/
house,K4000,2,,Lusaka | woodlands,https://sakilahomes.com/post/344/2-bedrooms-woodlands-k4000/
Flat,K5000,2,,Lusaka | avondale,https://sakilahomes.com/post/346/2-bedrooms-avondale-k5000/
house,K12000,3,,Lusaka | lilayi,https://sakilahomes.com/post/347/3-bedrooms-makeni-k12000/
Flat,K5000,2,,Lusaka | meanwood ndeke,https://sakilahomes.com/post/348/2-bedrooms-meanwood-ndeke-k5000/
Flat,K4000,2,,Lusaka | chalala,https://sakilahomes.com/post/353/2-bedrooms-chalala-k4000/
Flat,K5000,2,,Lusaka | chalala,https://sakilahomes.com/post/354/2-bedrooms-chalala-k5000/
Flat,K3500,1,,Lusaka | silverest,https://sakilahomes.com/post/355/1-bedroom-silverest-k3500/
Office_Space,K25000,1,,Lusaka | ibex hill,https://sakilahomes.com/post/359/office-space-ibex-hill-from-k25000/
Office_Space,K10000,1,,Lusaka | kalundu,https://sakilahomes.com/post/360/office-space-kalundu-k10000/
Office_Space,K10000,1,,Lusaka | ibex hill,https://sakilahomes.com/post/361/office-space-ibex-hill-k10000/
Cottage,K3200,1,,Lusaka | levy_area,https://sakilahomes.com/post/362/1-bedroom-phi-k3200/
Flat,K8000,3,,Lusaka | woodlands,https://sakilahomes.com/post/363/3-bedrooms-woodlands-k8000/
Flat,K6400,2,,Lusaka | ibex hill,https://sakilahomes.com/post/364/2-bedrooms-ibex-hill-k6400/
house,K15000,3,,Lusaka | ibex hill,https://sakilahomes.com/post/365/3-bedrooms-ibex-hill-k15000/
Flat,K5500,2,,Lusaka | avondale,https://sakilahomes.com/post/366/2-bedrooms-avondale-k5500/
Flat,K4000,2,,Lusaka | libala-south,https://sakilahomes.com/post/367/2-bedrooms-libala-south-k4000/
Flat,K6000,2,,Lusaka | meanwood mutumbi,https://sakilahomes.com/post/384/2-bedrooms-chamba-valley-k6000/
